0_cat.png,624820.21,-0.5537,-0.5371,-0.4372,-0.4205,-0.5204,-0.5871,-0.4871,-0.5371,-0.5537,-0.5371,-3.6115,-2.4483,-4.1415,20.4435,-2.9136,1.8925,-0.4954,-1.8343,-4.0337,-3.304,3,3
100_deer.png,716992.89,-1.2199,-1.2199,-1.1866,-1.1533,-1.1366,-1.12,-1.1033,-1.0867,-1.12,-1.1366,-3.3101,-2.3416,-1.116,-1.2224,14.053,-1.0004,-1.9998,3.5315,-3.1331,-2.3089,4,4
101_dog.png,898069.37,-2.1859,-2.1859,-2.2192,-2.1692,-2.1859,-2.1192,-2.1692,-2.2192,-2.2358,-2.3357,-4.7065,-2.863,0.489,0.9241,2.1031,8.5374,-3.1984,4.1155,-2.3018,-1.8788,5,5
102_frog.png,746476.18,-2.9353,-2.9353,-2.9353,-2.902,-2.8853,-2.8853,-2.8853,-2.8853,-2.8853,-2.8853,-2.2203,-1.2872,0.8777,-0.3178,1.6197,0.296,3.3193,-1.8518,-0.4078,0.1175,6,6
103_cat.png,781552.28,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,0.9784,-1.995,-3.7766,0.4228,10.8938,-0.4049,-0.5703,4.5559,-0.9813,-3.4558,-2.8422,3,3
104_car.png,765651.91,0.8952,0.8952,0.9118,0.9285,0.9784,1.0117,0.0791,-1.4031,-1.3865,-1.2199,-1.0842,15.0773,-3.6038,-1.6637,-3.9786,-1.8548,-0.8772,-0.5325,-0.751,1.2727,1,1
105_car.png,724953.48,1.0617,1.0117,0.8285,0.1291,-0.5038,-1.3198,-1.3198,-2.0693,-1.8528,-0.3372,-0.6905,8.3191,0.1149,1.1757,-2.8986,-2.5351,-1.1011,-2.2614,-1.8305,3.2282,1,1
106_cat.png,865332.15,-2.3357,-2.3857,-2.3857,-2.369,-2.3524,-2.3191,-2.3191,-2.3524,-2.4024,-2.2025,0.5892,-1.8663,2.0402,6.1723,-1.6833,1.2649,4.2134,-2.2693,-2.5882,-3.3483,3,3
107_frog.png,722179.06,-2.1525,-2.5356,-2.4357,-2.3524,-2.036,-1.9027,-2.0693,-2.3024,-2.6022,-2.4856,-1.6952,-0.9717,3.5284,-0.3452,1.5472,-0.8032,5.888,-1.7648,-0.5576,-1.529,6,6
108_ship.png,951828.7,-0.4205,-0.4871,-0.4372,-0.4205,-0.2706,-0.1041,-0.1541,-0.204,0.2123,0.3622,-1.095,0.0734,-1.0269,3.0873,-2.1825,-1.6943,-0.8529,1.534,5.1548,-1.6277,8,8
109_horse.png,826172.3,-3.0019,-2.9853,-3.0186,-3.0019,-3.0186,-3.0186,-3.0186,-3.0019,-2.9853,-2.9853,-2.0269,-0.4252,-1.819,-0.8823,-0.7816,0.8402,-1.9961,11.96,-1.7596,-1.6517,7,7
10_plane.png,682902.6,-1.6862,-1.6862,-1.6696,-1.6696,-1.6363,-1.6196,-1.6196,-1.603,-1.5197,-1.4697,9.698,-2.3287,-1.2552,-0.288,0.2499,1.5777,-3.0081,-2.7749,-3.1292,-1.1247,0,0
110_deer.png,786797.68,-0.7703,-0.637,-0.7369,-0.4372,-0.2373,-0.8535,-1.3032,-1.1533,-0.4538,-0.4039,-3.1534,-3.0423,-3.1126,-1.3187,5.7238,2.8841,1.9623,3.1819,-2.7281,-3.4438,4,4
111_plane.png,834565.23,-0.8202,-1.2033,-1.3198,-1.2033,-1.1033,-1.0034,-1.0367,-1.07,-1.2366,-1.503,6.2546,-0.9132,0.5798,4.7665,1.6059,-4.1511,-0.3228,-1.949,-1.612,-2.6903,0,0
112_frog.png,926892.46,0.2456,0.4788,0.612,0.712,0.7952,0.8452,0.8785,0.8952,0.9118,0.9285,-1.7751,-0.3081,2.1754,0.7126,-2.3286,-3.2324,11.179,-2.8872,-1.1077,-1.6016,6,6
113_bird.png,766966.0,-1.2865,-1.2366,-1.2033,-1.17,-1.12,-1.07,-1.0367,-1.0201,-1.0201,-1.0034,-0.6202,-3.9877,12.9951,1.1223,0.3019,-1.9761,-0.2597,-2.4473,-2.1467,-3.2178,2,2
114_car.png,899995.78,0.1291,0.0625,0.0291,-0.0208,-0.0541,-0.0708,-0.0708,-0.1207,-0.1374,-0.1541,-0.7853,10.2845,-4.983,-1.653,-2.0711,-0.521,-1.7947,-2.6453,2.789,1.5495,1,1
115_cat.png,652009.16,-1.603,-1.5863,-1.4531,-1.503,-1.4864,-1.3865,-1.3198,-1.2699,-1.2199,-1.1033,-0.8904,-1.7681,-3.713,8.6894,-2.247,3.9178,0.4353,-1.8308,-3.1829,0.6659,3,3
116_plane.png,592274.91,-1.4697,-1.4864,-1.4864,-1.4697,-1.4697,-1.4697,-1.4697,-1.4531,-1.4531,-1.4531,13.7575,-2.3217,0.1674,0.4617,0.8304,-3.9869,-3.0226,-3.3033,-0.523,-2.8232,0,0
117_deer.png,752838.46,1.045,1.0117,0.9784,0.9951,1.0617,1.0617,1.0617,1.0617,1.0617,0.9618,7.278,-3.904,1.2583,1.0725,7.1448,-5.3074,-0.0073,-4.1405,-2.3711,-0.6787,4,0
118_bird.png,1003450.27,-3.1185,-3.1518,-3.1351,-3.1185,-3.1185,-3.1351,-3.1351,-3.1518,-3.1518,-3.1518,-0.2001,-1.2571,1.5987,0.6851,1.6549,-0.7588,1.1334,-1.428,-0.4138,-1.5059,2,4
119_horse.png,735576.14,-2.4523,-2.4024,-2.7854,-2.8687,-2.469,-2.2858,-2.0526,-2.469,-2.2358,-1.3865,-0.081,1.5423,-1.01,1.1161,-1.2812,0.2003,-0.1028,5.0311,-4.0434,-3.0123,7,7
11_truck.png,821654.5,1.0617,1.0117,0.9951,0.9618,0.9618,0.9951,1.0117,0.9951,0.9784,0.9784,-2.8404,2.1954,-3.8514,-2.9633,-3.6425,-2.6609,-1.3138,-1.1434,1.2343,14.9917,9,9
120_ship.png,581169.68,0.4455,0.4288,0.4288,0.4122,0.4288,0.4622,0.4788,0.4622,0.4455,0.4622,-0.0879,1.5045,-3.1384,-1.0658,-2.667,-3.1972,1.018,-3.7462,12.9781,-0.3112,8,8
121_cat.png,836683.27,-2.9686,-2.9853,-2.9686,-2.9353,-2.9186,-2.9186,-2.902,-2.8853,-2.8687,-2.8853,0.4667,-0.0286,-1.2207,3.8619,-1.2121,0.9958,-0.0887,1.3159,-4.103,0.4634,3,3
122_car.png,800723.73,-2.3357,-2.4024,-2.5189,-2.1192,-2.0526,-2.3024,-2.469,-2.5356,-2.2358,-1.7029,-3.2964,8.9383,-2.4687,0.8019,-2.8382,-0.498,-1.9963,-1.9734,-2.7339,4.5618,1,1
123_bird.png,916604.76,0.229,0.229,0.2456,0.2456,0.279,0.3123,0.2956,0.2956,0.3123,0.3622,-2.2567,-2.7815,16.2112,1.577,3.5599,-2.9799,-1.1657,-2.8871,-2.2958,-2.569,2,2
124_ship.png,891730.42,-1.4697,-1.503,-1.4697,-1.4198,-1.2199,-0.5537,0.3789,0.7619,0.7286,0.612,1.0707,1.0215,-1.9108,-1.8709,-2.1512,-3.0948,-0.1881,-1.2978,11.0083,-1.3022,8,8
125_plane.png,786341.28,0.4288,0.0625,0.0458,-0.1374,-0.3872,-0.687,-1.0034,-1.1866,-1.2865,-1.4864,-1.1628,-2.9501,6.388,0.7294,0.1491,-1.1914,2.9073,-2.6641,-1.9105,-0.8176,0,2
126_ship.png,795694.26,-0.6537,-0.687,-0.6703,-0.6703,-0.6537,-0.6537,-0.6537,-0.6537,-0.6204,-0.6037,-0.1469,-1.8247,0.776,-1.3542,-4.8367,-4.1198,-3.0375,-3.4454,19.3898,-1.2202,8,8
127_cat.png,802431.97,-2.0027,-1.9693,-2.1192,-2.0693,-1.9527,-1.6696,-1.7362,-1.3865,-1.3865,-1.8028,-1.9972,-2.1607,-1.1919,10.215,-2.0592,2.3951,-0.1028,-1.0244,-4.3553,-2.6519,3,3
128_dog.png,766127.12,-1.7528,-1.7862,-1.8195,-1.8361,-1.6862,-1.603,-1.5363,-1.6363,-1.7862,-1.8028,1.1426,-2.1338,-3.1251,3.3513,1.7303,1.2485,2.5297,-0.7862,-1.1431,-1.4076,5,3
129_bird.png,677117.53,-0.7036,-0.5871,-0.3539,-0.4871,-0.4538,-0.5204,-0.7703,-0.8702,-0.7203,-0.3039,2.721,-3.1915,14.3597,-0.8146,-1.3385,-2.4102,-1.867,-2.7555,-2.2025,-2.0278,2,2
12_dog.png,492192.08,-1.6696,-1.8195,-1.7362,-1.7029,-1.603,-1.553,-1.5697,-1.6196,-1.6529,-1.553,-4.2225,-3.4313,-3.8357,0.5485,2.7371,8.7551,1.0085,1.8746,-2.935,-2.9689,5,5
130_deer.png,513220.51,-2.2525,-2.0693,-1.5363,-1.553,-1.6196,-1.936,-1.7695,-1.9527,-2.1026,-1.6862,-3.8054,-3.9489,2.808,-0.0544,15.3427,-3.9496,1.1152,-2.1606,-5.1204,-2.5885,4,4
131_car.png,744465.81,0.8285,0.8452,0.8619,0.8785,0.9118,0.9118,0.9285,0.9451,0.9784,0.9784,-0.5918,14.3832,-2.8391,-0.4921,-2.1931,-0.0927,-1.9117,-2.2057,-2.3252,-0.2973,1,1
132_ship.png,776584.41,-0.3706,-0.3539,-0.2706,-0.1374,-0.0541,-0.0375,-0.0375,-0.0375,-0.0541,-0.0708,-2.3234,-0.4555,-1.7216,-0.3526,-2.0044,-3.1971,-2.1069,-0.8889,10.9367,1.2135,8,8
133_truck.png,600360.31,-0.9201,-0.7703,-0.7369,-0.7203,-0.687,-0.687,-0.6537,-0.637,-0.6204,-0.6204,-2.8727,1.9254,-2.0206,-0.6763,-3.9142,-1.0776,-1.0815,-1.2304,-2.6807,14.1499,9,9
134_car.png,664106.15,0.5454,0.712,0.7453,-0.8702,-1.8528,-1.603,0.1457,0.4288,-1.1533,-1.2532,-0.8377,11.2186,-2.2677,-1.3172,-4.0617,-1.4075,1.76,-2.0879,-1.891,2.416,1,1
135_bird.png,744575.07,-0.3539,-0.0874,0.0625,0.179,0.1457,0.0291,-0.1374,-0.3539,-0.5038,-0.5871,-0.2467,-3.3082,16.5679,-0.4479,-2.1531,1.071,-1.7585,0.223,-2.1679,-5.3336,2,2
136_truck.png,865612.84,1.0617,1.045,1.0617,1.0617,1.0617,1.0617,1.045,1.0617,1.0617,1.0284,-0.1648,-1.0004,-0.9525,-1.673,-0.4325,-3.3903,0.1301,-0.3977,1.476,6.0868,9,9
137_horse.png,677091.44,-2.4856,-2.469,-2.419,-2.2358,-1.9693,-1.8028,-1.8694,-1.9693,-1.8694,-1.8528,-4.9668,0.6738,-4.3515,-3.1169,-0.9165,-1.5415,-1.4614,12.4279,0.5583,6.2821,7,7
138_bird.png,872383.24,-1.4364,-1.2699,-1.2699,-1.4031,-1.4198,-1.553,-1.4697,-1.3531,-1.2033,-1.17,-2.8066,-3.9695,15.3506,2.5293,0.8064,-3.0084,4.6487,-4.1138,-4.8825,-2.9615,2,2
139_truck.png,1032538.57,-0.5704,-0.7036,-0.7869,-0.8202,-0.8202,-0.7703,-0.7203,-0.687,-0.637,-0.6204,0.546,0.6016,-0.88,-2.3749,-1.9117,-1.8021,-1.0882,-0.1701,2.1857,5.8334,9,9
13_horse.png,684981.26,-2.6022,-2.1359,-2.5356,-2.8187,-2.2858,-2.7021,-2.7021,-2.6022,-2.5856,-2.7188,-2.3792,-1.6804,-0.8092,-1.4669,0.4781,0.4879,-1.8975,8.1146,-2.3314,-1.5269,7,7
140_frog.png,674930.35,-0.3206,-0.5704,-0.4205,-0.3872,-0.4372,-0.2207,-0.2373,-0.4372,-0.4372,-0.9701,-2.8562,-0.6908,-1.6235,5.6318,-2.5742,1.5617,10.0321,-2.3801,-2.4991,-3.0779,6,6
141_dog.png,457677.0,-0.5371,-0.5038,-0.5704,-0.4372,-0.3539,-0.4039,-0.637,-0.6037,-0.4039,-0.3372,-4.7609,-3.4155,7.5083,0.5647,-1.1461,4.4782,1.1818,-2.2398,-2.5132,-3.5036,5,2
142_frog.png,790565.5,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,-3.4117,-1.0556,-0.7025,0.4703,-1.933,-1.1771,15.8287,-3.3297,-2.8782,-1.6002,6,6
143_cat.png,719362.92,-1.9194,-1.5197,-1.603,-1.7528,-1.4364,-1.2199,-1.17,-1.1533,-1.1866,-1.553,-0.9522,-1.7205,-1.9576,3.9597,1.0768,5.8421,-0.2313,-1.3565,-2.8976,-0.9263,3,5
144_ship.png,1010221.44,0.9285,0.9618,0.9951,0.9784,0.9618,0.9784,0.9951,0.9784,0.9618,0.6787,-0.3805,-1.2242,2.1157,-0.3579,-2.158,0.1157,1.9186,-2.1438,7.8807,-3.1445,8,8
145_horse.png,763653.91,0.9451,1.045,1.045,1.0284,1.0284,1.0284,1.0284,1.0284,1.0284,1.045,1.0332,-2.8228,-0.5649,0.5608,0.0163,1.6705,4.3427,2.227,-3.3653,-2.8253,7,6
146_frog.png,808675.87,-2.2691,-2.369,-2.369,-2.3857,-2.5356,-2.5023,-2.419,-2.469,-2.5689,-2.5689,-1.2425,-1.126,1.4002,1.3959,-0.919,-0.5759,7.9418,-2.3898,-1.9019,-1.5702,6,6
147_bird.png,751370.89,-2.4856,-2.3857,-2.3024,-2.4357,-2.5023,-2.6022,-2.6022,-2.7521,-2.8021,-2.5856,-3.1136,-0.6979,-0.3009,0.8573,2.5499,2.8537,5.0115,-2.7255,-1.9205,-2.2553,2,6
148_dog.png,750593.1,-2.9519,-3.0852,-3.0685,-2.852,-2.6022,-2.6022,-2.8853,-3.0352,-2.902,-2.6355,-1.7813,-1.8373,-1.6317,1.0893,-1.1633,10.0231,-0.3493,0.7038,-2.4877,-3.165,5,5
149_bird.png,719568.19,-1.4531,-1.553,-1.3531,-1.17,-1.1866,-1.2865,-1.603,-1.9527,-2.1192,-2.0526,0.4741,-3.1208,5.5493,2.2967,0.3366,3.781,-1.3481,-0.6086,-3.5806,-4.2682,2,2
14_truck.png,643907.93,0.1457,-0.1707,0.1124,0.0291,-0.0042,-0.0708,-0.2873,-0.3539,-0.2706,0.5621,-1.1347,2.0251,-3.7708,-1.793,-3.6326,-3.2847,-2.3587,-1.1488,0.3463,14.9529,9,9
150_ship.png,932999.49,1.0117,0.9951,0.9951,1.0284,1.0117,1.0117,1.0117,1.0284,1.0284,0.9951,1.4809,-0.981,-1.1903,-1.2931,-0.164,-2.2251,2.5871,-1.1011,5.2549,-2.4074,8,8
151_truck.png,394660.53,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,0.8952,0.8785,1.0617,1.0617,1.3754,-0.9931,1.9282,0.2305,-0.967,-2.3114,-0.6536,-0.8051,-1.9974,2.2807,9,9
152_frog.png,852883.81,-2.2858,-2.369,-2.5189,-2.5356,-2.419,-2.3357,-2.1525,-1.936,-1.9527,-2.2358,-0.5286,0.7448,-1.2168,1.913,-0.3425,-3.2143,9.2159,-2.5207,-1.2968,-2.034,6,6
153_plane.png,688231.01,0.3289,0.2623,0.3123,0.4122,0.4455,0.4622,0.4122,0.2956,0.2456,0.179,10.0228,-1.73,-0.7896,3.0753,-2.7156,-3.4879,-0.682,1.282,-2.3405,-0.9091,0,0
154_plane.png,819141.66,-2.5189,-2.5189,-2.5356,-2.5522,-2.5689,-2.5689,-2.5689,-2.5522,-2.5356,-2.5189,12.4656,-2.3306,-0.2672,1.4285,-1.2874,-3.7596,-0.8511,-3.8758,0.0801,-1.578,0,0
155_dog.png,708487.5,-2.902,-2.902,-2.8853,-2.8853,-2.902,-2.902,-2.8853,-2.8853,-2.852,-2.8354,-4.0903,-2.2292,-1.5065,2.8104,-1.4139,13.6924,-0.4695,-1.8526,-2.1084,-2.3295,5,5
156_bird.png,880389.52,-0.254,-0.2706,-0.204,-0.204,-0.1541,-0.1874,-0.2373,-0.2873,-0.2873,-0.2873,-2.2981,-3.8544,12.5324,-1.4475,-1.6234,0.9389,4.4847,0.3591,-4.3215,-3.49,2,2
157_truck.png,774454.78,1.0617,0.9951,0.9951,0.9618,0.9784,1.0117,1.0117,0.9618,-0.8036,-2.3191,-0.7778,-2.2063,-2.1438,3.3377,-3.5479,1.1778,-2.8563,-1.2088,-0.1876,9.5844,9,9
158_dog.png,871850.72,-0.6037,-0.7203,-0.7369,-0.7203,-0.7036,-0.687,-0.6703,-0.6703,-0.6537,-0.6204,-1.5374,-3.6849,-0.8957,5.6784,-3.6606,11.1256,0.794,1.0427,-4.9475,-2.4353,5,5
159_deer.png,728169.33,-1.1366,-1.1533,-1.1533,-1.1533,-1.1366,-1.1366,-1.1366,-1.1366,-1.1366,-1.12,-4.9546,-4.0818,-1.2074,-2.8238,19.3578,0.944,-3.1329,1.5616,-3.1656,-3.6795,4,4
15_ship.png,666829.7,0.1957,-0.4039,-0.7036,-0.6703,-0.3706,-0.3206,-0.6204,-0.8369,-0.9035,-0.7703,-0.5287,1.0564,-1.1778,-3.4163,-2.6075,-2.5741,12.4941,-3.5469,2.6422,-5.3879,8,6
160_bird.png,696657.73,-0.3539,-0.3039,-0.3372,-0.3372,-0.3539,-0.3539,-0.3706,-0.3706,-0.3872,-0.3872,1.5934,-3.8445,3.6618,2.5014,-4.129,2.5627,0.0768,-1.6067,-2.2397,-1.3009,2,2
161_car.png,903187.88,-2.7354,-2.8187,-2.8021,-2.7854,-2.8354,-2.852,-2.8687,-2.8853,-2.8354,-2.852,-0.5843,7.2175,-4.1906,-1.7206,-1.8612,-2.228,-0.7498,-0.5754,-0.6139,2.6643,1,1
162_frog.png,739508.2,-2.5189,-2.7021,-2.8687,-2.8853,-2.5023,-1.7528,-1.2699,-1.3365,-0.9868,-1.8195,-3.3997,-2.4216,2.1843,1.8994,-2.615,3.4339,7.2639,-2.6097,-2.591,-3.3278,6,6
163_frog.png,831172.63,-1.3698,-1.6696,-0.7203,-0.7036,-1.8195,-2.4357,-2.469,-2.4024,-2.5522,-2.1359,-2.7366,-2.693,0.2626,0.3767,0.2534,-0.4244,13.5992,-3.5639,-3.1328,-2.2913,6,6
164_ship.png,848583.93,-0.7703,-0.7869,-0.7369,-0.6537,-0.6204,-0.5871,-0.5371,-0.4705,-0.4538,-0.4039,4.0759,-1.922,2.9846,-1.2021,0.3435,-4.1955,-2.1676,-0.7779,3.3858,0.0251,8,0
165_deer.png,848791.6,-0.3206,-0.4538,-0.4372,-0.5371,-0.5038,-0.5371,-0.5204,-0.4538,-0.4039,-0.4205,-1.3585,-0.4901,0.9778,-2.0126,3.1456,-3.0362,-2.1747,7.7861,-3.1691,-1.5746,4,7
166_ship.png,895065.51,-0.8202,-0.8202,-0.8036,-0.8036,-0.8202,-0.8202,-0.687,-0.0708,0.7453,0.9618,-3.5345,-2.3499,2.1599,-2.6445,0.1448,-1.8777,-3.5787,-0.8546,9.9805,0.1567,8,8
167_deer.png,730634.88,-1.3865,-1.4531,-1.3698,-1.2865,-1.2532,-1.17,-1.1866,-1.2532,-1.2033,-1.3032,-2.3239,-3.3396,0.6384,0.7308,14.2314,-2.304,1.1628,-0.6605,-2.4501,-3.2775,4,4
168_dog.png,1092240.76,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,-1.6688,-3.1159,-1.6055,1.2251,-2.7997,16.5778,-3.2861,-2.3763,-2.5573,-3.0545,5,5
169_plane.png,666460.02,-0.1541,-0.0874,-0.0208,0.0291,0.0958,0.1124,0.0791,0.0458,0.0291,0.0291,4.8981,-0.2059,-1.4028,-1.3068,-1.201,-3.8075,-2.0234,-1.8887,7.1184,-0.14,0,8
16_dog.png,812305.55,-1.603,-1.6529,-1.7029,-1.7528,-1.7029,-1.6696,-1.6196,-1.5197,-1.5197,-1.4697,-2.6625,-2.6145,-1.5991,1.9888,-1.7762,14.0681,-1.8481,2.5,-3.2495,-2.2345,5,5
170_truck.png,834152.32,-1.8028,-1.7695,-1.7362,-1.6862,-1.6529,-1.6196,-1.603,-1.553,-1.4864,-1.4198,-2.5252,0.8125,-3.5196,-1.3775,-2.0177,-1.4929,-0.9725,-2.1084,-0.1085,12.0286,9,9
171_truck.png,548127.43,0.3955,0.4788,0.5288,0.5787,0.6287,0.662,0.6953,0.6787,0.6453,0.612,1.579,-0.218,2.6286,1.9591,-0.5083,-5.3964,1.8548,-0.4393,-1.6042,2.989,9,9
172_truck.png,822792.68,-0.4871,-0.4705,-0.7869,-0.8369,-0.8702,-0.6703,-0.5204,-0.5537,-0.6037,-0.5371,-1.3786,1.889,-0.527,-0.0154,-2.9588,-2.6849,-1.9869,-2.5042,-2.9645,17.136,9,9
173_ship.png,768009.16,-2.4357,-2.4357,-2.4024,-2.3857,-2.3524,-2.3357,-2.3191,-2.3357,-2.3191,-2.2858,0.1604,-1.7692,-0.1608,-0.4554,-2.8216,-3.5242,0.9515,-3.0917,6.9607,-0.3633,8,8
174_truck.png,583372.98,-1.7528,-1.8361,-1.8028,-1.8028,-1.7528,-1.4531,-1.0034,-0.7703,-1.1033,-1.17,-0.47,0.7689,-3.0463,-1.4714,-2.6873,-3.1373,-0.2555,-0.1171,1.4084,7.8596,9,9
175_truck.png,745517.76,0.5121,0.4455,0.4122,0.3789,0.3622,0.3289,0.2956,0.2456,0.1624,0.1124,0.0082,0.2654,-1.3853,-2.7143,-2.2673,-3.2511,-2.0572,-0.6532,1.2547,8.032,9,9
176_cat.png,703995.36,-1.936,-2.3357,-2.2691,-2.3024,-2.3357,-2.3524,-2.419,-2.4523,-2.4523,-2.4523,-4.4127,-1.6469,-4.1854,7.8544,-1.0909,3.0745,1.6879,2.2487,-3.1452,-3.3819,3,3
177_horse.png,840103.93,-1.8861,-1.5863,-1.603,-1.936,-1.986,-1.9527,-1.8195,-1.603,-1.6529,-1.8528,-2.9967,-0.1172,-3.667,-1.9236,-2.2704,1.3905,-1.9673,17.6226,-5.7089,0.4365,7,7
178_dog.png,701148.59,-0.8202,-0.5038,-0.3706,-0.4205,-0.687,-1.1033,-1.3531,-1.3198,-1.2865,-1.2699,-3.5095,-3.5213,1.2141,13.3931,-1.9772,2.827,1.188,-0.7415,-5.4007,-4.3189,5,3
179_plane.png,856543.02,0.0791,-0.204,-0.8369,-1.2033,-1.2033,-1.1533,-1.1366,-1.0867,-1.0367,-1.0201,12.5797,-2.9713,-0.6102,-0.8917,-2.1781,-6.8308,-3.0672,1.438,2.0868,2.7789,0,0
17_horse.png,796146.59,-2.1859,-2.036,-2.0027,-1.8361,-1.6529,-1.7862,-1.8694,-1.9194,-2.036,-2.036,-3.4864,-1.2267,-1.3974,0.8274,-0.3686,-0.9728,-2.6204,13.2918,-3.5586,-0.1051,7,7
180_plane.png,872930.94,-0.5704,0.3789,0.4788,0.4955,0.5288,0.4955,0.4955,0.4955,0.5121,0.4955,4.8027,-0.5981,-0.548,4.5337,-0.7644,-0.5994,0.6566,-2.1243,-1.2025,-0.428,0,0
181_dog.png,863155.88,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,1.0617,-3.2702,-0.8327,0.4424,0.5514,-1.8015,14.0562,-2.3913,-0.4216,-1.9517,-3.9713,5,5
182_bird.png,932232.29,-0.7536,-1.0034,-0.7036,-0.8868,-0.8702,-0.7203,-0.637,-0.4871,-0.0874,-0.3039,-2.2267,-3.296,14.9577,-1.8185,-3.1524,-1.0505,4.8859,-0.1473,-5.0129,-2.3817,2,2
183_bird.png,578513.62,-1.1533,-1.0034,-1.2366,-1.2532,-1.0201,-1.1033,-1.1366,-1.4031,-0.9868,-0.7703,-2.7566,-2.6643,3.289,1.3132,-0.2925,-1.2758,5.5903,2.825,-1.3694,-1.559,2,6
